CPU Utilization [%],Sampling Rate [µs],Threshold [%],Modeled Arrival Rate [jobs/s],Measured Arrival Rate [jobs/s],Measured Mean Service Time [ms],Measured Mean Service Rate [jobs/s],Modeled MRT (k/λ) [ms],Modeled MRT (W+S) [ms],Measured MRT [ms],Measured Mean Interarrival Time [ms],Modeled Utilization [%],Modeled Busy Probability (1-π₀),Measured Utilization [%],Highest State,Measured Mean CPU Time [ms],Measured Mean CORE Frequency [KHz],Modeled CORE Power [W],Measured CORE Power [W]
10,70000,75,0.89,0.88,120.96,8.27,127.89,123.14,128.08,1.13,10.62,10.06,10.7,2,120.92,2024592,1.36,None
10,70000,75,0.89,0.91,121.03,8.26,128.86,121.88,129.05,1.09,11.05,10.77,11.13,2,121.01,2020288,1.36,None
10,70000,75,0.89,0.91,120,8.33,126.98,126.17,127.14,1.1,10.86,11.05,10.93,2,119.97,2008755,1.35,None
10,70000,75,0.89,0.91,120.28,8.31,128.65,143.95,128.84,1.1,10.91,12.32,10.99,2,120.24,2015514,1.36,None
10,70000,75,0.89,0.98,119.34,8.38,129.01,149.02,129.17,1.02,11.64,13.33,11.71,3,119.31,2049437,1.39,None
10,70000,75,0.89,0.87,120.65,8.29,128.53,111.37,128.72,1.15,10.44,9.44,10.53,2,120.63,1950601,1.3,None
10,70000,75,0.89,0.86,121.21,8.25,129.37,130.2,129.55,1.15,10.44,10.06,10.53,2,121.19,1996592,1.34,None
10,70000,75,0.89,0.88,120.68,8.29,129.41,131.78,129.6,1.14,10.6,11.2,10.68,2,120.63,1994050,1.34,None
20,70000,75,0.89,0.91,120.55,8.3,127.54,126.17,127.72,1.1,10.91,11.23,10.99,2,120.52,1969760,1.32,None
20,70000,75,1.78,1.76,115.76,8.64,130.62,131.04,130.7,0.57,20.39,20.44,20.44,3,115.74,2175643,1.54,None
20,70000,75,1.78,1.67,115.87,8.63,131.9,137.93,131.92,0.6,19.31,20.09,19.36,3,115.85,2135211,1.5,None
20,70000,75,1.78,1.81,115,8.7,129.59,124.69,129.67,0.55,20.85,20.4,20.88,2,114.98,2206204,1.57,None
20,70000,75,1.78,1.79,114.81,8.71,127.94,119.86,128.02,0.56,20.53,19.48,20.59,2,114.79,2174836,1.54,None
20,70000,75,1.78,1.87,114.57,8.73,131.65,137.25,131.72,0.53,21.46,22.51,21.5,3,114.55,2185537,1.55,None
20,70000,75,1.78,1.86,114.59,8.73,130.6,130.08,130.68,0.54,21.33,21.8,21.35,2,114.57,2206723,1.57,None
20,70000,75,1.78,1.83,114.85,8.71,129.6,124.19,129.7,0.55,21.04,20.38,21.1,3,114.83,2190176,1.56,None
20,70000,75,1.78,1.77,114.98,8.7,128.85,123.49,128.93,0.56,20.39,19.55,20.42,3,114.96,2162778,1.53,None
20,70000,75,1.78,1.75,115.4,8.67,129.12,122.64,129.21,0.57,20.16,19.42,20.21,3,115.37,2193397,1.55,None
30,70000,75,1.78,1.77,115.18,8.68,130.33,125.76,130.42,0.57,20.35,20.24,20.39,3,115.16,2157663,1.52,None
30,70000,75,2.67,2.67,112.72,8.87,138.23,138.7,138.3,0.37,30.11,30.69,30.12,4,112.7,2260399,1.67,None
30,70000,75,2.67,2.59,112.92,8.86,138.34,147.14,138.4,0.39,29.26,30.68,29.28,5,112.9,2239649,1.64,None
30,70000,75,2.67,2.7,112.71,8.87,137.87,136.89,137.93,0.37,30.41,29.96,30.43,3,112.69,2241225,1.65,None
30,70000,75,2.67,2.68,112.7,8.87,136.16,135.34,136.22,0.37,30.19,29.46,30.19,5,112.69,2257487,1.66,None
30,70000,75,2.67,2.8,112.23,8.91,136.19,130.11,136.25,0.36,31.46,30.65,31.46,3,112.21,2258005,1.67,None
30,70000,75,2.67,2.64,112.86,8.86,141.03,150.99,141.09,0.38,29.74,31.94,29.75,4,112.84,2235399,1.64,None
30,70000,75,2.67,2.65,112.76,8.87,138.42,138.96,138.48,0.38,29.92,29.96,29.93,3,112.75,2257298,1.66,None
30,70000,75,2.67,2.61,113.09,8.84,140.22,147.16,140.27,0.38,29.55,30.87,29.56,3,113.07,2246027,1.65,None
30,70000,75,2.67,2.7,112.77,8.87,137.08,136.08,137.14,0.37,30.43,30.54,30.42,3,112.76,2226679,1.64,None
40,70000,75,2.67,2.73,112.61,8.88,137.03,136.41,137.1,0.37,30.74,30.16,30.75,4,112.59,2259271,1.67,None
40,70000,75,3.56,3.47,111.15,9,146.08,145.96,146.13,0.29,38.59,38.96,38.56,4,111.13,2268208,1.72,None
40,70000,75,3.56,3.58,111.65,8.96,152.72,156.68,152.77,0.28,39.99,40.72,39.95,5,111.63,2282872,1.74,None
40,70000,75,3.56,3.59,111.35,8.98,149.11,151.15,149.15,0.28,40.01,40.58,39.99,4,111.34,2283414,1.74,None
40,70000,75,3.56,3.61,111.12,9,146.97,143.81,147.02,0.28,40.13,39.62,40.11,5,111.1,2288650,1.74,None
40,70000,75,3.56,3.63,111.19,8.99,150.65,152.83,150.69,0.28,40.31,40.32,40.28,5,111.17,2292023,1.75,None
40,70000,75,3.56,3.64,111.32,8.98,151.72,154.05,151.76,0.27,40.5,40.98,40.46,5,111.3,2288616,1.75,None
40,70000,75,3.56,3.55,111.5,8.97,144.01,137.87,144.06,0.28,39.57,38.91,39.53,4,111.49,2296389,1.75,None
40,70000,75,3.56,3.57,111.42,8.98,147.87,148.69,147.91,0.28,39.76,41.06,39.73,5,111.4,2275017,1.73,None
40,70000,75,3.56,3.51,111.34,8.98,145.5,140.82,145.55,0.28,39.04,37.17,39.02,4,111.32,2299588,1.75,None
50,70000,75,3.56,3.43,111.88,8.94,147.9,149.67,147.95,0.29,38.37,38.31,38.33,5,111.85,2289383,1.73,None
50,70000,75,4.45,4.48,110.25,9.07,167.27,171.35,167.31,0.22,49.43,50.09,49.37,6,110.24,2318733,1.82,None
50,70000,75,4.45,4.48,110.4,9.06,164.37,164.51,164.41,0.22,49.48,49.93,49.4,5,110.38,2319921,1.82,None
50,70000,75,4.45,4.27,110.51,9.05,158.41,153.83,158.44,0.23,47.17,45.08,47.11,5,110.5,2315731,1.81,None
50,70000,75,4.45,4.3,110.7,9.03,158.81,154.47,158.85,0.23,47.56,46.97,47.5,6,110.69,2314973,1.81,None
50,70000,75,4.45,4.32,110.43,9.06,163.31,165.59,163.35,0.23,47.74,47.26,47.68,8,110.41,2297231,1.79,None
50,70000,75,4.45,4.26,110.51,9.05,155.8,150.56,155.84,0.23,47.11,46.81,47.05,5,110.5,2312893,1.8,None
50,70000,75,4.45,4.48,110.5,9.05,160.92,155.26,160.95,0.22,49.45,48.1,49.38,6,110.49,2318046,1.82,None
50,70000,75,4.45,4.48,110.5,9.05,164.33,164.21,164.36,0.22,49.45,48.53,49.38,6,110.49,2308545,1.81,None
50,70000,75,4.45,4.3,110.52,9.05,159.08,158.32,159.11,0.23,47.51,48.22,47.44,6,110.51,2323961,1.82,None
60,70000,75,4.45,4.49,110.43,9.06,164.5,163.64,164.53,0.22,49.55,49.05,49.48,6,110.42,2312833,1.82,None
60,70000,75,5.34,5.43,109.49,9.13,189.81,190.02,189.84,0.18,59.42,59.41,59.3,9,109.47,2343654,1.9,None
60,70000,75,5.34,5.38,109.64,9.12,182.84,179.13,182.87,0.19,58.95,58.74,58.84,7,109.63,2345322,1.9,None
60,70000,75,5.34,5.28,109.85,9.1,175.88,168.71,175.92,0.19,58,57.42,57.9,7,109.83,2339036,1.89,None
60,70000,75,5.34,5.45,109.66,9.12,188.4,185.25,188.43,0.18,59.8,59.32,59.67,10,109.64,2338465,1.9,None
60,70000,75,5.34,5.4,109.73,9.11,190.6,191.7,190.63,0.18,59.27,59.27,59.17,7,109.72,2335514,1.89,None
60,70000,75,5.34,5.38,109.76,9.11,188.7,187.14,188.73,0.19,59.05,58.69,58.93,8,109.75,2339839,1.89,None
60,70000,75,5.34,5.32,109.72,9.11,182.33,180.02,182.35,0.19,58.37,58.8,58.27,7,109.7,2333127,1.88,None
60,70000,75,5.34,5.31,109.79,9.11,184.09,181.96,184.12,0.19,58.26,58.59,58.16,8,109.77,2334204,1.88,None
60,70000,75,5.34,5.37,109.6,9.12,188.35,188.15,188.38,0.19,58.89,59.35,58.77,7,109.58,2337567,1.89,None
70,70000,75,5.34,5.3,109.76,9.11,183.75,181.34,183.79,0.19,58.14,58.04,58.03,8,109.75,2332766,1.88,None
70,70000,75,6.23,6.25,108.8,9.19,235.04,240.41,235.06,0.16,67.96,68.77,67.81,11,108.78,2357494,1.96,None
70,70000,75,6.23,6.15,109.1,9.17,208.8,202.59,208.82,0.16,67.08,66.21,66.93,7,109.09,2360731,1.96,None
70,70000,75,6.23,6.13,109.1,9.17,219.34,219.03,219.37,0.16,66.84,66.17,66.7,10,109.09,2351777,1.95,None
70,70000,75,6.23,6.34,108.86,9.19,223.44,221.67,223.47,0.16,69.02,69.68,68.85,8,108.84,2357243,1.96,None
70,70000,75,6.23,6.28,108.9,9.18,218.71,215.11,218.74,0.16,68.34,68.27,68.18,11,108.89,2362024,1.96,None
70,70000,75,6.23,6.2,108.98,9.18,227.2,228.22,227.2,0.16,67.61,66.93,67.45,8,108.97,2357258,1.96,None
70,70000,75,6.23,6.3,108.96,9.18,225.7,223.25,225.72,0.16,68.68,67.61,68.52,9,108.94,2355005,1.96,None
70,70000,75,6.23,6.06,109.34,9.15,214.25,212.28,214.28,0.17,66.26,65.66,66.11,10,109.32,2352025,1.94,None
70,70000,75,6.23,6.14,109.02,9.17,215.2,213.29,215.23,0.16,66.92,67.05,66.77,9,109,2359554,1.95,None
80,70000,75,6.23,6.3,109.08,9.17,219.05,214.71,219.08,0.16,68.76,69.06,68.59,8,109.07,2361318,1.97,None
80,70000,75,7.12,7.2,108.52,9.21,300.4,299.58,300.42,0.14,78.13,77.91,77.94,17,108.51,2373406,2.03,None
80,70000,75,7.12,7.12,108.62,9.21,295.48,295.79,295.51,0.14,77.35,76.92,77.16,11,108.6,2369134,2.02,None
80,70000,75,7.12,7.05,108.56,9.21,287.56,287.34,287.58,0.14,76.53,76.31,76.35,13,108.54,2374192,2.02,None
80,70000,75,7.12,7.23,108.58,9.21,319.78,324.09,319.81,0.14,78.52,78.6,78.33,14,108.56,2374063,2.03,None
80,70000,75,7.12,7.03,108.42,9.22,296.21,301.59,296.23,0.14,76.22,76.87,75.9,11,108.4,2366541,2.01,None
80,70000,75,7.12,7.11,108.57,9.21,315.01,321.05,315.03,0.14,77.19,77.11,77.01,14,108.55,2373321,2.02,None
80,70000,75,7.12,7.01,108.39,9.23,272.86,270.81,272.88,0.14,75.95,76.42,75.75,10,108.38,2375838,2.02,None
80,70000,75,7.12,7.06,108.59,9.21,284.8,285.48,284.82,0.14,76.64,76.94,76.46,15,108.57,2371770,2.02,None
80,70000,75,7.12,7.07,108.59,9.21,294.41,297.34,294.43,0.14,76.78,76.79,76.58,14,108.58,2372237,2.02,None
90,70000,75,7.12,7.28,108.45,9.22,308.89,307.38,308.92,0.14,78.99,78.36,78.79,15,108.43,2378055,2.04,None
90,70000,75,8.01,8.1,108.04,9.26,456.21,451.87,456.22,0.12,87.46,87.84,87.21,16,108.03,2383107,2.09,None
90,70000,75,8.01,7.98,110.39,9.06,581.69,589.95,581.69,0.13,88.07,87.83,87.82,29,110.37,2384135,2.09,None
90,70000,75,8.01,8.06,108.34,9.23,424.69,415.98,424.71,0.12,87.32,87.48,86.93,17,108.32,2385589,2.09,None
90,70000,75,8.01,8.1,108.26,9.24,577.51,588.95,577.53,0.12,87.63,87.64,87.39,35,108.24,2385557,2.09,None
90,70000,75,8.01,8.1,108.25,9.24,453.01,447.23,453.02,0.12,87.72,88.12,87.47,24,108.23,2383869,2.09,None
90,70000,75,8.01,7.9,108.18,9.24,406.26,402.76,406.28,0.13,85.42,85.87,85.19,15,108.16,2382557,2.08,None
90,70000,75,8.01,7.91,108.14,9.25,384.28,377.69,384.3,0.13,85.49,85.38,85.26,14,108.12,2383216,2.08,None
90,70000,75,8.01,8.08,108.18,9.24,497.25,498.34,497.26,0.12,87.43,86.93,87.19,23,108.17,2384740,2.09,None
90,70000,75,8.01,7.99,108.15,9.25,403,394.82,403.02,0.13,86.45,86.73,86.22,20,108.13,2383276,2.08,None
100,70000,75,8.01,7.87,108.28,9.24,411.68,409.33,411.7,0.13,85.25,84.96,85.03,17,108.26,2379501,2.07,None
100,70000,75,8.9,9.1,107.98,9.26,2009.76,1988.88,2009.78,0.11,98.26,97.81,97.64,62,107.96,2389923,2.15,None
100,70000,75,8.9,8.97,107.97,9.26,1625.72,1618.69,1625.74,0.11,96.87,97.29,96.58,53,107.96,2389711,2.15,None
100,70000,75,8.9,8.79,108.12,9.25,918.28,905.86,918.3,0.11,95.06,95.36,94.77,44,108.11,2387876,2.14,None
100,70000,75,8.9,8.7,108.12,9.25,1231.58,1246.98,1231.6,0.11,94.08,94.53,93.81,46,108.1,2388549,2.13,None
100,70000,75,8.9,8.99,108.15,9.25,1517.21,1501.44,1517.23,0.11,97.17,97.34,96.88,50,108.13,2389857,2.15,None
100,70000,75,8.9,8.78,107.97,9.26,830.66,816.96,830.68,0.11,94.8,94.66,94.53,32,107.95,2389095,2.14,None
100,70000,75,8.9,8.76,107.95,9.26,1003.79,1000.97,1003.81,0.11,94.6,94.36,94.17,43,107.93,2388673,2.13,None
100,70000,75,8.9,8.97,107.81,9.28,1352.99,1337.61,1353.01,0.11,96.73,96.72,96.28,46,107.79,2389468,2.15,None
100,70000,75,8.9,8.74,108.04,9.26,928.78,922.89,928.79,0.11,94.42,94.26,94.16,33,108.02,2389005,2.13,None
10,70000,75,8.9,8.97,108.04,9.26,1512.79,1501.1,1512.81,0.11,96.89,96.78,96.45,49,108.02,2390110,2.15,None
10,70000,80,0.89,0.96,120.03,8.33,127.77,121.59,127.92,1.04,11.5,10.61,11.56,2,120,2035528,1.38,None
10,70000,80,0.89,0.93,119.93,8.34,128.12,145.93,128.32,1.07,11.17,12.7,11.25,2,119.91,2057957,1.39,None
10,70000,80,0.89,0.88,120.31,8.31,124.56,86.09,124.75,1.13,10.59,7.58,10.67,1,120.29,2007027,1.35,None
10,70000,80,0.89,0.85,121.08,8.26,128.34,130.2,128.54,1.18,10.25,10.63,10.34,2,121.05,2018193,1.35,None
10,70000,80,0.89,0.89,120.7,8.28,129.35,120.38,129.52,1.12,10.72,10.51,10.81,2,120.68,2036069,1.37,None
10,70000,80,0.89,0.92,119.94,8.34,129.21,150.74,129.38,1.09,10.99,12.91,11.07,2,119.92,1994730,1.34,None
10,70000,80,0.89,0.91,120.33,8.31,128.39,125.7,128.56,1.1,10.91,11.03,10.99,2,120.3,2027105,1.37,None
10,70000,80,0.89,0.87,120.19,8.32,128.35,124.74,128.53,1.15,10.4,9.83,10.48,2,120.16,1979271,1.32,None
10,70000,80,0.89,0.87,120.83,8.28,129.92,137.67,130.1,1.14,10.55,11.45,10.62,2,120.81,2027688,1.36,None
20,70000,80,0.89,0.88,121.12,8.26,129.39,121.9,129.57,1.14,10.6,9.9,10.69,3,121.1,2029673,1.37,None
20,70000,80,1.78,1.74,115.01,8.69,130.16,121.34,130.25,0.57,19.99,18.6,20.03,2,114.99,2185094,1.55,None
20,70000,80,1.78,1.8,114.86,8.71,130.79,133.23,130.87,0.56,20.67,21.02,20.72,3,114.84,2194129,1.56,None
20,70000,80,1.78,1.82,115,8.7,131.13,132.84,131.23,0.55,20.95,20.17,21,3,114.99,2216235,1.58,None
20,70000,80,1.78,1.76,114.99,8.7,128.9,116.98,128.99,0.57,20.22,18.29,20.24,4,114.97,2173466,1.54,None
20,70000,80,1.78,1.8,115.01,8.7,133.35,147.92,133.44,0.56,20.66,22.03,20.72,3,114.99,2173799,1.54,None
20,70000,80,1.78,1.75,114.87,8.71,129.03,117.13,129.12,0.57,20.04,18.34,20.1,3,114.85,2177465,1.54,None
20,70000,80,1.78,1.78,115.27,8.68,131.2,127.25,131.28,0.56,20.48,19.79,20.53,3,115.25,2207514,1.57,None
20,70000,80,1.78,1.8,114.58,8.73,130.05,132.18,130.13,0.56,20.59,20.96,20.64,3,114.56,2194080,1.56,None
20,70000,80,1.78,1.8,114.93,8.7,130.88,135.03,130.97,0.56,20.69,21.34,20.73,3,114.91,2173505,1.54,None
30,70000,80,1.78,1.81,114.87,8.71,131.28,140.92,131.37,0.55,20.79,22.47,20.85,3,114.85,2172850,1.54,None
30,70000,80,2.67,2.68,112.13,8.92,135.05,129.57,135.11,0.37,30.01,29.33,30.02,5,112.11,2260530,1.67,None
30,70000,80,2.67,2.65,112.36,8.9,135.8,131.03,135.86,0.38,29.72,28.86,29.72,4,112.34,2263143,1.67,None
30,70000,80,2.67,2.73,112.61,8.88,137.4,131.51,137.45,0.37,30.78,29.66,30.79,5,112.6,2259552,1.67,None
30,70000,80,2.67,2.68,112.87,8.86,139.11,145.97,139.16,0.37,30.21,32.04,30.21,5,112.85,2248138,1.65,None
30,70000,80,2.67,2.64,112.89,8.86,136.37,133.56,136.44,0.38,29.8,29.96,29.81,3,112.87,2253291,1.66,None
30,70000,80,2.67,2.65,112.48,8.89,137.57,136.74,137.62,0.38,29.75,29.24,29.76,4,112.46,2254306,1.66,None
30,70000,80,2.67,2.73,112.57,8.88,136.02,128.43,136.09,0.37,30.75,29.41,30.76,4,112.56,2281554,1.69,None
30,70000,80,2.67,2.64,112.5,8.89,137.21,138.52,137.27,0.38,29.72,29.78,29.74,4,112.48,2252992,1.66,None
30,70000,80,2.67,2.69,112.57,8.88,138.31,141.76,138.36,0.37,30.32,30.75,30.34,4,112.55,2243064,1.65,None
40,70000,80,2.67,2.72,112.91,8.86,140.09,143.17,140.15,0.37,30.68,31.17,30.69,4,112.89,2248388,1.66,None
40,70000,80,3.56,3.47,111.23,8.99,144.7,138.97,144.75,0.29,38.58,37.48,38.54,4,111.21,2299931,1.75,None
40,70000,80,3.56,3.53,111.17,9,146.42,144.55,146.42,0.28,39.26,37.84,39.21,4,111.15,2302152,1.75,None
40,70000,80,3.56,3.49,111.25,8.99,146.99,147.09,147.04,0.29,38.85,39.62,38.82,4,111.24,2297728,1.75,None
40,70000,80,3.56,3.62,111.19,8.99,149.9,151.03,149.95,0.28,40.25,39.8,40.22,6,111.17,2290743,1.75,None
40,70000,80,3.56,3.59,111.24,8.99,149.22,150.19,149.26,0.28,39.95,39.98,39.93,7,111.23,2281777,1.74,None
40,70000,80,3.56,3.74,111.01,9.01,148.4,146.73,148.45,0.27,41.54,41.98,41.51,4,111,2287911,1.75,None
40,70000,80,3.56,3.68,111.12,9,148,144.18,148.04,0.27,40.89,39.65,40.86,5,111.11,2288531,1.75,None
40,70000,80,3.56,3.58,111.3,8.98,144.95,139.08,144.99,0.28,39.81,39.12,39.78,4,111.28,2298366,1.75,None
40,70000,80,3.56,3.53,111.43,8.97,151.16,156.72,151.21,0.28,39.3,39.82,39.28,5,111.42,2281961,1.73,None
50,70000,80,3.56,3.58,111.34,8.98,149.27,151.76,149.32,0.28,39.86,40.57,39.84,5,111.32,2276743,1.73,None
50,70000,80,4.45,4.57,110.54,9.05,166.59,163.87,166.63,0.22,50.53,49.31,50.46,6,110.53,2326093,1.83,None
50,70000,80,4.45,4.5,110.42,9.06,159.51,152.02,159.55,0.22,49.69,48.44,49.62,6,110.41,2327116,1.83,None
50,70000,80,4.45,4.56,110.48,9.05,164.48,163.31,164.51,0.22,50.34,50.26,50.28,6,110.47,2301635,1.81,None
50,70000,80,4.45,4.61,110.28,9.07,169.93,174.71,169.96,0.22,50.88,51.41,50.81,8,110.27,2323138,1.83,None
50,70000,80,4.45,4.4,110.78,9.03,169.68,176.11,169.72,0.23,48.69,50.17,48.62,5,110.77,2308553,1.81,None
50,70000,80,4.45,4.42,110.54,9.05,157.13,150.17,157.14,0.23,48.82,47.95,48.76,4,110.52,2317909,1.82,None
50,70000,80,4.45,4.43,110.18,9.08,165.93,169.13,165.97,0.23,48.76,49.57,48.69,5,110.17,2309754,1.81,None
50,70000,80,4.45,4.37,110.35,9.06,157.63,152.31,157.67,0.23,48.19,47.42,48.13,4,110.34,2307986,1.8,None
50,70000,80,4.45,4.51,110.23,9.07,161.25,158.33,161.29,0.22,49.66,49.39,49.59,5,110.21,2322295,1.83,None
60,70000,80,4.45,4.42,110.46,9.05,160.88,154.69,160.91,0.23,48.78,46.72,48.73,6,110.44,2322884,1.82,None
60,70000,80,5.34,5.35,109.56,9.13,187.4,186.6,187.43,0.19,58.61,58.19,58.5,8,109.54,2340241,1.89,None
60,70000,80,5.34,5.26,109.85,9.1,187.6,191.38,187.63,0.19,57.82,59.37,57.7,7,109.83,2328999,1.88,None
60,70000,80,5.34,5.45,109.63,9.12,195.14,198.15,195.17,0.18,59.71,59.91,59.6,7,109.61,2343142,1.9,None
60,70000,80,5.34,5.31,109.79,9.11,190.04,191.28,190.07,0.19,58.28,58.52,58.17,8,109.77,2337922,1.89,None
60,70000,80,5.34,5.45,109.51,9.13,195.88,200.2,195.91,0.18,59.7,59.2,59.6,9,109.5,2338158,1.89,None
60,70000,80,5.34,5.46,109.73,9.11,191.62,191.5,191.65,0.18,59.95,60.11,59.83,7,109.72,2336271,1.89,None
60,70000,80,5.34,5.21,109.82,9.11,187.14,190.56,187.17,0.19,57.23,57.36,57.14,10,109.81,2338536,1.88,None
60,70000,80,5.34,5.31,109.91,9.1,186.54,184.31,186.57,0.19,58.38,57.04,58.29,8,109.89,2329220,1.88,None
60,70000,80,5.34,5.42,109.85,9.1,192.94,194.07,192.97,0.18,59.5,59.08,59.39,8,109.84,2331791,1.89,None
70,70000,80,5.34,5.44,109.86,9.1,196.3,201.05,196.33,0.18,59.73,61.05,59.61,9,109.84,2336428,1.89,None
70,70000,80,6.23,6.21,109.35,9.15,229.24,232.41,229.27,0.16,67.9,68.29,67.75,12,109.33,2346878,1.95,None
70,70000,80,6.23,6.33,109.1,9.17,232.42,233.85,232.45,0.16,69.06,70.37,68.91,9,109.09,2353334,1.96,None
70,70000,80,6.23,6.25,109.37,9.14,233.14,237.52,233.14,0.16,68.39,70.42,68.23,10,109.35,2353371,1.96,None
70,70000,80,6.23,6.35,109.1,9.17,221.95,216.53,221.98,0.16,69.31,68.57,69.16,14,109.08,2353731,1.96,None
70,70000,80,6.23,6.11,109.11,9.17,226.69,232.1,226.71,0.16,66.7,66.92,66.55,8,109.1,2353801,1.95,None
70,70000,80,6.23,6.23,109.28,9.15,218.52,214.41,218.55,0.16,68.03,67.34,67.88,11,109.27,2354408,1.96,None
70,70000,80,6.23,6.12,109.48,9.13,221.07,219.29,221.1,0.16,67,65.43,66.85,10,109.47,2350618,1.95,None
70,70000,80,6.23,6.17,109.18,9.16,224.24,225.9,224.27,0.16,67.34,68.04,67.21,10,109.16,2347678,1.94,None
70,70000,80,6.23,6.14,108.89,9.18,219.71,219.56,219.73,0.16,66.82,66.65,66.68,10,108.87,2347162,1.94,None
80,70000,80,6.23,6.3,108.97,9.18,235.99,240.21,236.02,0.16,68.69,69.22,68.53,9,108.96,2352811,1.96,None
80,70000,80,7.12,7.1,108.78,9.19,285.67,283.13,285.69,0.14,77.27,76.83,77.08,14,108.76,2366764,2.02,None
80,70000,80,7.12,7.02,108.81,9.19,291.51,293.9,291.51,0.14,76.35,76.7,76.15,11,108.79,2367480,2.01,None
80,70000,80,7.12,6.93,108.65,9.2,278.83,281.23,278.83,0.14,75.33,76.73,75.14,14,108.63,2365950,2.01,None
80,70000,80,7.12,7.19,108.53,9.21,301.52,302.54,301.54,0.14,78,78.42,77.8,14,108.51,2371976,2.03,None
80,70000,80,7.12,7.08,108.83,9.19,333.01,345.39,333.03,0.14,77.02,76.92,76.82,24,108.81,2370839,2.02,None
80,70000,80,7.12,7.19,108.69,9.2,297.37,295.69,297.39,0.14,78.15,78.11,77.94,15,108.68,2373086,2.03,None
80,70000,80,7.12,7.34,108.45,9.22,295.81,290.47,295.84,0.14,79.57,79.13,79.36,13,108.43,2374794,2.04,None
80,70000,80,7.12,7.08,108.72,9.2,274.92,271.08,274.94,0.14,76.92,76.53,76.72,12,108.7,2366638,2.02,None
80,70000,80,7.12,6.99,108.68,9.2,281.18,282.76,281.21,0.14,75.97,76.76,75.79,13,108.67,2364615,2.01,None
90,70000,80,7.12,7.06,108.72,9.2,291.03,291.93,291.05,0.14,76.78,76.55,76.6,16,108.7,2368956,2.02,None
90,70000,80,8.01,7.98,108.21,9.24,433.78,431.27,433.8,0.13,86.39,86.15,86.15,15,108.19,2381232,2.08,None
90,70000,80,8.01,8.1,108.21,9.24,429.91,421.26,429.92,0.12,87.59,88.03,87.34,20,108.19,2384041,2.09,None
90,70000,80,8.01,8.01,108.3,9.23,452.11,450.35,452.14,0.12,86.69,86.83,86.31,19,108.28,2378689,2.08,None
90,70000,80,8.01,7.92,108.24,9.24,417.18,414.56,417.2,0.13,85.69,86.31,85.31,19,108.22,2381392,2.08,None
90,70000,80,8.01,8,108.01,9.26,469.06,472.68,469.08,0.12,86.41,86.54,86.18,26,108,2380303,2.08,None
90,70000,80,8.01,8.11,108.18,9.24,567.09,578.93,567.11,0.12,87.68,87.28,87.3,25,108.16,2383622,2.09,None
90,70000,80,8.01,7.93,108.24,9.24,428.15,427.63,428.16,0.13,85.78,86.76,85.55,21,108.23,2383513,2.08,None
90,70000,80,8.01,7.92,108.46,9.22,416.68,412.31,416.69,0.13,85.9,85.57,85.68,18,108.45,2381781,2.08,None
90,70000,80,8.01,8.23,108.12,9.25,560.36,561,560.38,0.12,88.93,88.62,88.68,22,108.1,2383975,2.1,None
100,70000,80,8.01,7.89,108.24,9.24,452.25,456.44,452.27,0.13,85.38,85.69,85.01,20,108.22,2380316,2.07,None
100,70000,80,8.9,9.01,108.06,9.25,1159.86,1131.9,1159.88,0.11,97.34,96.77,96.74,35,108.04,2389534,2.15,None
100,70000,80,8.9,8.83,108.03,9.26,1120.12,1115.45,1120.14,0.11,95.35,95.63,94.92,38,108.01,2386992,2.14,None
100,70000,80,8.9,8.86,108.16,9.25,1252.45,1247.09,1252.47,0.11,95.83,95.91,95.55,45,108.14,2389055,2.14,None
100,70000,80,8.9,9.02,107.91,9.27,1415.71,1394.72,1415.72,0.11,97.33,96.84,96.72,32,107.89,2388164,2.15,None
100,70000,80,8.9,9.07,107.83,9.27,2247.74,2242.25,2247.76,0.11,97.75,97.31,96.65,63,107.81,2387019,2.15,None
100,70000,80,8.9,8.85,108.07,9.25,1298.04,1295.05,1298.06,0.11,95.64,95.56,95.36,48,108.05,2389178,2.14,None
100,70000,80,8.9,9.03,108.11,9.25,3466.29,3494.65,3466.31,0.11,97.6,97.06,96.67,121,108.09,2389645,2.15,None
100,70000,80,8.9,9.01,107.96,9.26,1434.75,1418.34,1434.76,0.11,97.23,97.29,96.96,48,107.94,2389553,2.15,None
100,70000,80,8.9,8.84,108.19,9.24,1257.16,1254.91,1257.16,0.11,95.63,95.85,95.18,34,108.18,2388551,2.14,None
10,70000,80,8.9,8.68,108.16,9.25,1047.47,1053.72,1047.49,0.12,93.87,93.69,93.45,37,108.15,2386396,2.13,None
10,70000,85,0.89,0.88,120.79,8.28,130.08,145.85,130.24,1.14,10.57,11.81,10.63,2,120.76,2019628,1.36,None
10,70000,85,0.89,0.89,120.92,8.27,131.63,171.72,131.83,1.12,10.72,13.35,10.8,3,120.87,2057833,1.39,None
10,70000,85,0.89,0.93,120.86,8.27,127.12,102.5,127.31,1.08,11.22,9.34,11.3,2,120.83,2029908,1.37,None
10,70000,85,0.89,0.87,121.18,8.25,127.97,94.68,128.16,1.15,10.54,8.24,10.61,1,121.16,2019106,1.36,None
10,70000,85,0.89,0.85,120.61,8.29,130.46,178.32,130.66,1.18,10.23,13.95,10.3,3,120.58,1985983,1.33,None
